TE_Type	TE_id	chromosome	TE_strand	start	end	before_id	before_feature	before_strand	before_start	before_end	after_id	after_feature	after_strand	after_start	after_end	superset_id	superset_feature	superset_strand	superset_start	superset_end	subset_id	subset_feature	subset_strand	subset_start	subset_end	upstream_overlap	downstream_overlap	Down_TEstart-Geneend	Down_Genestart-TEend	Down_Geneend-TEend	Down_Genestart-TEstart	Up_TEstart-Geneend	Up_Genestart-TEend	Up_Geneend-TEend	Up_Genestart-TEstart
LTR_retrotransposon	Mands_v1_LTR_retrotransposon294	chr2	+	18128413	18132917	ID=cds.Pruma.2G291100.t1.p1	CDS	-	18124042	18124142	ID=Pruma.2G291300	gene	-	18134823	18135368	nan	nan	nan	nan	nan	['ID=Pruma.2G291200', 'ID=Pruma.2G291200.t1.p1', 'ID=Pruma.2G291200.t1.p1.exon1', 'ID=cds.Pruma.2G291200.t1.p1', 'ID=cds.Pruma.2G291200.t1.p1', 'ID=Pruma.2G291200.t1.p1.exon2', 'ID=Pruma.2G291200.t1.p1.exon3', 'ID=cds.Pruma.2G291200.t1.p1', 'ID=cds.Pruma.2G291200.t1.p1', 'ID=Pruma.2G291200.t1.p1.exon4', 'ID=cds.Pruma.2G291200.t1.p1', 'ID=Pruma.2G291200.t1.p1.exon5', 'ID=Pruma.2G291200.t1.p1.exon6', 'ID=cds.Pruma.2G291200.t1.p1']	['gene', 'mRNA', 'exon', 'CDS', 'CDS', 'exon', 'exon', 'CDS', 'CDS', 'exon', 'CDS', 'exon', 'exon', 'CDS']	['+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+']	[18129349, 18129349, 18129349, 18129349, 18130170, 18130170, 18130525, 18130525, 18131328, 18131328, 18131839, 18131839, 18132453, 18132453]	[18132719, 18132719, 18129908, 18129908, 18130416, 18130416, 18131234, 18131234, 18131739, 18131739, 18132024, 18132024, 18132719, 18132719]	nan	nan	-6955	1906	2451	6410	4271	-8875	-8775	-4371
LTR_retrotransposon	Mands_v1_LTR_retrotransposon295	chr2	+	18173825	18178969	ID=cds.Pruma.2G292000.t1.p1	CDS	-	18172400	18173422	ID=Pruma.2G292300	gene	-	18185180	18185914	nan	nan	nan	nan	nan	['ID=Pruma.2G292100', 'ID=Pruma.2G292100.t1.p1', 'ID=Pruma.2G292100.t1.p1.exon2', 'ID=cds.Pruma.2G292100.t1.p1', 'ID=cds.Pruma.2G292100.t1.p1', 'ID=Pruma.2G292100.t1.p1.exon1', 'ID=Pruma.2G292200', 'ID=Pruma.2G292200.t1.p1', 'ID=cds.Pruma.2G292200.t1.p1', 'ID=Pruma.2G292200.t1.p1.exon1', 'ID=Pruma.2G292200.t1.p1.exon2', 'ID=cds.Pruma.2G292200.t1.p1']	['gene', 'mRNA', 'exon', 'CDS', 'CDS', 'exon', 'gene', 'mRNA', 'CDS', 'exon', 'exon', 'CDS']	['-', '-', '-', '-', '-', '-', '+', '+', '+', '+', '+', '+']	[18174050, 18174050, 18174050, 18174050, 18174599, 18174599, 18174775, 18174775, 18174775, 18174775, 18176472, 18176472]	[18174618, 18174618, 18174377, 18174377, 18174618, 18174618, 18176723, 18176723, 18174957, 18174957, 18176723, 18176723]	nan	nan	-12089	6211	6945	11355	403	-6569	-5547	-1425
LTR_retrotransposon	Mands_v1_LTR_retrotransposon296	chr2	+	18211733	18220369	ID=cds.Pruma.2G293100.t1.p1	CDS	-	18210852	18211625	ID=Pruma.2G293700	gene	+	18224495	18225568	nan	nan	nan	nan	nan	['ID=Pruma.2G293200', 'ID=Pruma.2G293200.t1.p1', 'ID=Pruma.2G293200.t1.p1.exon1', 'ID=cds.Pruma.2G293200.t1.p1', 'ID=cds.Pruma.2G293200.t1.p1', 'ID=Pruma.2G293200.t1.p1.exon2', 'ID=cds.Pruma.2G293200.t1.p1', 'ID=Pruma.2G293200.t1.p1.exon3', 'ID=cds.Pruma.2G293200.t1.p1', 'ID=Pruma.2G293200.t1.p1.exon4', 'ID=cds.Pruma.2G293200.t1.p1', 'ID=Pruma.2G293200.t1.p1.exon5', 'ID=cds.Pruma.2G293200.t1.p1', 'ID=Pruma.2G293200.t1.p1.exon6', 'ID=Pruma.2G293300', 'ID=Pruma.2G293300.t1.p1', 'ID=Pruma.2G293300.t1.p1.exon1', 'ID=cds.Pruma.2G293300.t1.p1', 'ID=Pruma.2G293300.t1.p1.exon2', 'ID=cds.Pruma.2G293300.t1.p1', 'ID=Pruma.2G293400', 'ID=Pruma.2G293400.t1.p1', 'ID=Pruma.2G293400.t1.p1.exon1', 'ID=cds.Pruma.2G293400.t1.p1', 'ID=cds.Pruma.2G293400.t1.p1', 'ID=Pruma.2G293400.t1.p1.exon2', 'ID=Pruma.2G293400.t1.p1.exon3', 'ID=cds.Pruma.2G293400.t1.p1', 'ID=Pruma.2G293500', 'ID=Pruma.2G293500.t1.p2', 'ID=Pruma.2G293500.t1.p2.exon1', 'ID=Pruma.2G293500.t1.p2.utr3p1', 'ID=cds.Pruma.2G293500.t1.p2', 'ID=Pruma.2G293600', 'ID=Pruma.2G293600.t1.p1', 'ID=Pruma.2G293600.t1.p1.exon1', 'ID=cds.Pruma.2G293600.t1.p1']	['gene', 'mRNA', 'exon', 'CDS', 'CDS', 'exon', 'CDS', 'exon', 'CDS', 'exon', 'CDS', 'exon', 'CDS', 'exon', 'gene', 'mRNA', 'exon', 'CDS', 'exon', 'CDS', 'gene', 'mRNA', 'exon', 'CDS', 'CDS', 'exon', 'exon', 'CDS', 'gene', 'mRNA', 'exon', 'three_prime_UTR', 'CDS', 'gene', 'mRNA', 'exon', 'CDS']	['+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '-', '-', '-', '-', '-', '-', '-', '-', '-']	[18212487, 18212487, 18212487, 18212487, 18212639, 18212639, 18212904, 18212904, 18213389, 18213389, 18214355, 18214355, 18214899, 18214899, 18215496, 18215496, 18215496, 18215496, 18215841, 18215841, 18216756, 18216756, 18216756, 18216756, 18217116, 18217116, 18217635, 18217635, 18218295, 18218295, 18218295, 18218295, 18218490, 18219115, 18219115, 18219115, 18219115]	[18215433, 18215433, 18212565, 18212565, 18212821, 18212821, 18213295, 18213295, 18214247, 18214247, 18214670, 18214670, 18215433, 18215433, 18216656, 18216656, 18215762, 18215762, 18216656, 18216656, 18218122, 18218122, 18216962, 18216962, 18217419, 18217419, 18218122, 18218122, 18218843, 18218843, 18218843, 18218489, 18218843, 18219441, 18219441, 18219441, 18219441]	nan	nan	-13835	4126	5199	12762	108	-9517	-8744	-881
LTR_retrotransposon	Mands_v1_LTR_retrotransposon297	chr2	-	18797552	18801742	ID=Pruma.2G302000.t1.p1.exon2	exon	-	18797155	18797336	ID=Pruma.2G302100	gene	-	18798294	18802217	nan	nan	nan	nan	nan	['ID=Pruma.2G302000.t1.p1.exon1', 'ID=cds.Pruma.2G302000.t1.p1', 'ID=cds.Pruma.2G302100.t1.p1', 'ID=Pruma.2G302100.t1.p1.exon3', 'ID=cds.Pruma.2G302100.t1.p1', 'ID=Pruma.2G302100.t1.p1.exon2']	['exon', 'CDS', 'CDS', 'exon', 'CDS', 'exon']	['-', '-', '-', '-', '-', '-']	[18797801, 18797801, 18798294, 18798294, 18799308, 18799308]	[18798023, 18798023, 18798541, 18798541, 18799413, 18799413]	nan	3448	-4665	-3448	475	742	216	-4587	-4406	-397
LTR_retrotransposon	Mands_v1_LTR_retrotransposon298	chr2	+	18956687	18966961	ID=Pruma.2G304400.t1.p1.exon1	exon	-	18948428	18949330	ID=Pruma.2G304600	gene	-	18976825	18979053	nan	nan	nan	nan	nan	['ID=Pruma.2G304500', 'ID=Pruma.2G304500.t1.p1', 'ID=cds.Pruma.2G304500.t1.p1', 'ID=Pruma.2G304500.t1.p1.exon1', 'ID=Pruma.2G304500.t1.p1.exon2', 'ID=cds.Pruma.2G304500.t1.p1', 'ID=cds.Pruma.2G304500.t1.p1', 'ID=Pruma.2G304500.t1.p1.exon3', 'ID=cds.Pruma.2G304500.t1.p1', 'ID=Pruma.2G304500.t1.p1.exon4', 'ID=cds.Pruma.2G304500.t1.p1', 'ID=Pruma.2G304500.t1.p1.exon5']	['gene', 'mRNA', 'CDS', 'exon', 'exon', 'CDS', 'CDS', 'exon', 'CDS', 'exon', 'CDS', 'exon']	['+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+']	[18964594, 18964594, 18964594, 18964594, 18964961, 18964961, 18965570, 18965570, 18966154, 18966154, 18966446, 18966446]	[18966791, 18966791, 18964703, 18964703, 18965187, 18965187, 18965794, 18965794, 18966373, 18966373, 18966791, 18966791]	nan	nan	-22366	9864	12092	20138	7357	-18533	-17631	-8259
LTR_retrotransposon	Mands_v1_LTR_retrotransposon299	chr2	+	19334531	19339914	ID=Pruma.2G311400.t1.p1.exon1	exon	-	19330477	19330798	ID=Pruma.2G311700	gene	-	19340140	19341829	nan	nan	nan	nan	nan	['ID=Pruma.2G311500', 'ID=Pruma.2G311500.t1.p1', 'ID=cds.Pruma.2G311500.t1.p1', 'ID=Pruma.2G311500.t1.p1.exon1', 'ID=Pruma.2G311500.t1.p1.exon2', 'ID=cds.Pruma.2G311500.t1.p1', 'ID=cds.Pruma.2G311500.t1.p1', 'ID=Pruma.2G311500.t1.p1.exon3', 'ID=Pruma.2G311600', 'ID=Pruma.2G311600.t1.p1', 'ID=cds.Pruma.2G311600.t1.p1', 'ID=Pruma.2G311600.t1.p1.exon1', 'ID=cds.Pruma.2G311600.t1.p1', 'ID=Pruma.2G311600.t1.p1.exon2']	['gene', 'mRNA', 'CDS', 'exon', 'exon', 'CDS', 'CDS', 'exon', 'gene', 'mRNA', 'CDS', 'exon', 'CDS', 'exon']	['+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+']	[19335019, 19335019, 19335019, 19335019, 19335799, 19335799, 19336130, 19336130, 19337170, 19337170, 19337170, 19337170, 19338365, 19338365]	[19337131, 19337131, 19335723, 19335723, 19336050, 19336050, 19337131, 19337131, 19339565, 19339565, 19338272, 19338272, 19339565, 19339565]	nan	nan	-7298	226	1915	5609	3733	-9437	-9116	-4054
LTR_retrotransposon	Mands_v1_LTR_retrotransposon300	chr2	-	19501568	19506745	ID=Pruma.2G314600.t1.p1.exon1	exon	+	19493841	19494914	ID=Pruma.2G314700	gene	+	19509984	19511167	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-9599	3239	4422	8416	6654	-12904	-11831	-7727
LTR_retrotransposon	Mands_v1_LTR_retrotransposon301	chr2	-	19520470	19544025	ID=Pruma.2G314800.t1.p1.exon7	exon	+	19520431	19520494	ID=Pruma.2G315200	gene	-	19545326	19546711	nan	nan	nan	nan	nan	['ID=Pruma.2G314800.t1.p1.exon8', 'ID=cds.Pruma.2G314800.t1.p1', 'ID=cds.Pruma.2G314800.t1.p1', 'ID=Pruma.2G314800.t1.p1.exon9', 'ID=Pruma.2G314800.t1.p1.exon10', 'ID=cds.Pruma.2G314800.t1.p1', 'ID=cds.Pruma.2G314800.t1.p1', 'ID=Pruma.2G314800.t1.p1.exon11', 'ID=Pruma.2G314800.t1.p1.exon12', 'ID=cds.Pruma.2G314800.t1.p1', 'ID=cds.Pruma.2G314800.t1.p1', 'ID=Pruma.2G314800.t1.p1.exon13', 'ID=Pruma.2G314800.t1.p1.exon14', 'ID=cds.Pruma.2G314800.t1.p1', 'ID=Pruma.2G314900', 'ID=Pruma.2G314900.t1.p1', 'ID=Pruma.2G314900.t1.p1.exon3', 'ID=cds.Pruma.2G314900.t1.p1', 'ID=cds.Pruma.2G314900.t1.p1', 'ID=Pruma.2G314900.t1.p1.exon2', 'ID=cds.Pruma.2G314900.t1.p1', 'ID=Pruma.2G314900.t1.p1.exon1', 'ID=Pruma.2G315000', 'ID=Pruma.2G315000.t1.p1', 'ID=Pruma.2G315000.t1.p1.exon1', 'ID=cds.Pruma.2G315000.t1.p1', 'ID=cds.Pruma.2G315000.t1.p1', 'ID=Pruma.2G315000.t1.p1.exon2', 'ID=Pruma.2G315000.t1.p1.exon3', 'ID=cds.Pruma.2G315000.t1.p1', 'ID=cds.Pruma.2G315000.t1.p1', 'ID=Pruma.2G315000.t1.p1.exon4', 'ID=Pruma.2G315100', 'ID=Pruma.2G315100.t1.p1', 'ID=cds.Pruma.2G315100.t1.p1', 'ID=Pruma.2G315100.t1.p1.exon1']	['exon', 'CDS', 'CDS', 'exon', 'exon', 'CDS', 'CDS', 'exon', 'exon', 'CDS', 'CDS', 'exon', 'exon', 'CDS', 'gene', 'mRNA', 'exon', 'CDS', 'CDS', 'exon', 'CDS', 'exon', 'gene', 'mRNA', 'exon', 'CDS', 'CDS', 'exon', 'exon', 'CDS', 'CDS', 'exon', 'gene', 'mRNA', 'CDS', 'exon']	['+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '-', '-', '-', '-', '-', '-', '-', '-', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+']	[19520997, 19520997, 19521828, 19521828, 19522319, 19522319, 19523424, 19523424, 19524284, 19524284, 19524834, 19524834, 19525806, 19525806, 19527297, 19527297, 19527297, 19527297, 19527560, 19527560, 19527725, 19527725, 19532576, 19532576, 19532576, 19532576, 19533615, 19533615, 19536042, 19536042, 19536782, 19536782, 19538568, 19538568, 19538568, 19538568]	[19521072, 19521072, 19521868, 19521868, 19522364, 19522364, 19523518, 19523518, 19524387, 19524387, 19524881, 19524881, 19525865, 19525865, 19530026, 19530026, 19527309, 19527309, 19527602, 19527602, 19530026, 19530026, 19537161, 19537161, 19532779, 19532779, 19533729, 19533729, 19536167, 19536167, 19537161, 19537161, 19540670, 19540670, 19540670, 19540670]	24	nan	-26241	1301	2686	24856	-24	-23594	-23531	-39
LTR_retrotransposon	Mands_v1_LTR_retrotransposon302	chr2	-	19802654	19807440	ID=cds.Pruma.2G320600.t1.p1	CDS	+	19802302	19802652	ID=Pruma.2G320900	gene	+	19808464	19812011	nan	nan	nan	nan	nan	['ID=Pruma.2G320700', 'ID=Pruma.2G320700.t1.p1', 'ID=Pruma.2G320700.t1.p1.exon1', 'ID=cds.Pruma.2G320700.t1.p1', 'ID=Pruma.2G320800', 'ID=Pruma.2G320800.t2.p1', 'ID=Pruma.2G320800.t2.p1.exon3', 'ID=cds.Pruma.2G320800.t2.p1', 'ID=Pruma.2G320800.t1.p1', 'ID=cds.Pruma.2G320800.t1.p1', 'ID=Pruma.2G320800.t1.p1.exon3', 'ID=cds.Pruma.2G320800.t2.p1', 'ID=Pruma.2G320800.t2.p1.exon2', 'ID=Pruma.2G320800.t1.p1.exon2', 'ID=cds.Pruma.2G320800.t1.p1', 'ID=cds.Pruma.2G320800.t1.p1', 'ID=Pruma.2G320800.t1.p1.exon1', 'ID=cds.Pruma.2G320800.t2.p1', 'ID=Pruma.2G320800.t2.p1.exon1']	['gene', 'mRNA', 'exon', 'CDS', 'gene', 'mRNA', 'exon', 'CDS', 'mRNA', 'CDS', 'exon', 'CDS', 'exon', 'exon', 'CDS', 'CDS', 'exon', 'CDS', 'exon']	['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']	[19803217, 19803217, 19803217, 19803217, 19804393, 19804393, 19804393, 19804393, 19805756, 19805756, 19805756, 19805896, 19805896, 19805907, 19805907, 19806983, 19806983, 19806983, 19806983]	[19804308, 19804308, 19804308, 19804308, 19807164, 19807164, 19805799, 19805799, 19807164, 19805799, 19805799, 19806871, 19806871, 19806871, 19806871, 19807164, 19807164, 19807164, 19807164]	nan	nan	-9357	1024	4571	5810	2	-5138	-4788	-352
LTR_retrotransposon	Mands_v1_LTR_retrotransposon303	chr2	+	20038838	20051092	ID=cds.Pruma.2G324100.t1.p1	CDS	-	20033502	20033540	ID=Pruma.2G324500	gene	-	20050057	20052652	nan	nan	nan	nan	nan	['ID=Pruma.2G324200', 'ID=Pruma.2G324200.t1.p1', 'ID=Pruma.2G324200.t2.p1', 'ID=cds.Pruma.2G324200.t2.p1', 'ID=cds.Pruma.2G324200.t1.p1', 'ID=Pruma.2G324200.t2.p1.exon1', 'ID=Pruma.2G324200.t1.p1.exon1', 'ID=Pruma.2G324200.t1.p1.exon2', 'ID=Pruma.2G324200.t2.p1.exon2', 'ID=cds.Pruma.2G324200.t2.p1', 'ID=cds.Pruma.2G324200.t1.p1', 'ID=Pruma.2G324200.t2.p1.exon3', 'ID=cds.Pruma.2G324200.t1.p1', 'ID=cds.Pruma.2G324200.t2.p1', 'ID=Pruma.2G324200.t1.p1.exon3', 'ID=cds.Pruma.2G324200.t1.p1', 'ID=Pruma.2G324200.t2.p1.exon4', 'ID=cds.Pruma.2G324200.t2.p1', 'ID=Pruma.2G324200.t1.p1.exon4', 'ID=Pruma.2G324200.t1.p1.exon5', 'ID=cds.Pruma.2G324200.t1.p1', 'ID=Pruma.2G324200.t2.p1.exon5', 'ID=cds.Pruma.2G324200.t2.p1', 'ID=Pruma.2G324300', 'ID=Pruma.2G324300.t1.p1', 'ID=cds.Pruma.2G324300.t1.p1', 'ID=Pruma.2G324300.t1.p1.exon1', 'ID=cds.Pruma.2G324300.t1.p1', 'ID=Pruma.2G324300.t1.p1.exon2', 'ID=Pruma.2G324400', 'ID=Pruma.2G324400.t1.p1', 'ID=Pruma.2G324400.t2.p1', 'ID=Pruma.2G324400.t1.p1.exon1', 'ID=cds.Pruma.2G324400.t2.p1', 'ID=Pruma.2G324400.t2.p1.exon1', 'ID=cds.Pruma.2G324400.t1.p1', 'ID=Pruma.2G324400.t2.p1.exon2', 'ID=cds.Pruma.2G324400.t2.p1', 'ID=cds.Pruma.2G324400.t1.p1', 'ID=Pruma.2G324400.t1.p1.exon2', 'ID=cds.Pruma.2G324400.t1.p1', 'ID=Pruma.2G324400.t1.p1.exon3', 'ID=Pruma.2G324500.t1.p1.exon5', 'ID=cds.Pruma.2G324500.t1.p1']	['gene', 'mRNA', 'mRNA', 'CDS', 'CDS', 'exon', 'exon', 'exon', 'exon', 'CDS', 'CDS', 'exon', 'CDS', 'CDS', 'exon', 'CDS', 'exon', 'CDS', 'exon', 'exon', 'CDS', 'exon', 'CDS', 'gene', 'mRNA', 'CDS', 'exon', 'CDS', 'exon', 'gene', 'mRNA', 'mRNA', 'exon', 'CDS', 'exon', 'CDS', 'exon', 'CDS', 'CDS', 'exon', 'CDS', 'exon', 'exon', 'CDS']	['+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '-', '-']	[20040803, 20040803, 20040803, 20040803, 20040803, 20040803, 20040803, 20042306, 20042306, 20042306, 20042306, 20042561, 20042561, 20042561, 20042561, 20043175, 20043175, 20043175, 20043175, 20043780, 20043780, 20043783, 20043783, 20047665, 20047665, 20047665, 20047665, 20047999, 20047999, 20048971, 20048971, 20048971, 20048971, 20048971, 20048971, 20048971, 20049289, 20049289, 20049289, 20049289, 20049969, 20049969, 20050057, 20050057]	[20044237, 20044237, 20044237, 20041026, 20041026, 20041026, 20041026, 20042363, 20042363, 20042363, 20042363, 20042662, 20042662, 20042662, 20042662, 20043328, 20043328, 20043328, 20043328, 20044237, 20044237, 20044237, 20044237, 20048244, 20048244, 20047742, 20047742, 20048244, 20048244, 20050107, 20050107, 20049438, 20049177, 20049177, 20049177, 20049177, 20049438, 20049438, 20049434, 20049434, 20050107, 20050107, 20050254, 20050254]	nan	1035	-13814	-1035	1560	11219	5298	-17590	-17552	-5336
LTR_retrotransposon	Mands_v1_LTR_retrotransposon304	chr2	-	20351003	20359323	ID=Pruma.2G329000.t1.p1.exon1	exon	-	20345527	20345780	ID=Pruma.2G329300	gene	+	20360642	20362605	nan	nan	nan	nan	nan	['ID=Pruma.2G329100', 'ID=Pruma.2G329100.t1.p1', 'ID=cds.Pruma.2G329100.t1.p1', 'ID=Pruma.2G329100.t1.p1.exon2', 'ID=cds.Pruma.2G329100.t1.p1', 'ID=Pruma.2G329100.t1.p1.exon1', 'ID=Pruma.2G329200', 'ID=Pruma.2G329200.t1.p1', 'ID=cds.Pruma.2G329200.t1.p1', 'ID=Pruma.2G329200.t1.p1.exon1']	['gene', 'mRNA', 'CDS', 'exon', 'CDS', 'exon', 'gene', 'mRNA', 'CDS', 'exon']	['-', '-', '-', '-', '-', '-', '-', '-', '-', '-']	[20352777, 20352777, 20352777, 20352777, 20354411, 20354411, 20357417, 20357417, 20357417, 20357417]	[20354657, 20354657, 20353597, 20353597, 20354657, 20354657, 20357965, 20357965, 20357965, 20357965]	nan	nan	-11602	1319	3282	9639	5223	-13796	-13543	-5476
LTR_retrotransposon	Mands_v1_LTR_retrotransposon305	chr2	+	20409508	20415119	ID=cds.Pruma.2G330100.t1.p1	CDS	-	20402042	20402074	ID=Pruma.2G330400	gene	+	20419007	20430196	nan	nan	nan	nan	nan	['ID=Pruma.2G330200', 'ID=Pruma.2G330200.t1.p1', 'ID=Pruma.2G330200.t1.p1.exon1', 'ID=cds.Pruma.2G330200.t1.p1', 'ID=cds.Pruma.2G330200.t1.p1', 'ID=Pruma.2G330200.t1.p1.exon2', 'ID=Pruma.2G330200.t1.p1.exon3', 'ID=cds.Pruma.2G330200.t1.p1', 'ID=cds.Pruma.2G330200.t1.p1', 'ID=Pruma.2G330200.t1.p1.exon4', 'ID=Pruma.2G330200.t1.p1.exon5', 'ID=cds.Pruma.2G330200.t1.p1', 'ID=Pruma.2G330300', 'ID=Pruma.2G330300.t1.p1', 'ID=Pruma.2G330300.t1.p1.exon3', 'ID=cds.Pruma.2G330300.t1.p1', 'ID=Pruma.2G330300.t1.p1.exon2', 'ID=cds.Pruma.2G330300.t1.p1', 'ID=cds.Pruma.2G330300.t1.p1', 'ID=Pruma.2G330300.t1.p1.exon1']	['gene', 'mRNA', 'exon', 'CDS', 'CDS', 'exon', 'exon', 'CDS', 'CDS', 'exon', 'exon', 'CDS', 'gene', 'mRNA', 'exon', 'CDS', 'exon', 'CDS', 'CDS', 'exon']	['+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '-', '-', '-', '-', '-', '-', '-', '-']	[20409783, 20409783, 20409783, 20409783, 20410495, 20410495, 20410770, 20410770, 20411175, 20411175, 20412765, 20412765, 20413042, 20413042, 20413042, 20413042, 20413354, 20413354, 20414481, 20414481]	[20413031, 20413031, 20410409, 20410409, 20410665, 20410665, 20410949, 20410949, 20411474, 20411474, 20413031, 20413031, 20414674, 20414674, 20413229, 20413229, 20413577, 20413577, 20414674, 20414674]	nan	nan	-20688	3888	15077	9499	7434	-13077	-13045	-7466
LTR_retrotransposon	Mands_v1_LTR_retrotransposon307	chr2	+	21185874	21191823	ID=cds.Pruma.2G344100.t1.p1	CDS	+	21178649	21179608	ID=Pruma.2G344300	gene	+	21196395	21196949	nan	nan	nan	nan	nan	['ID=Pruma.2G344200', 'ID=Pruma.2G344200.t1.p1', 'ID=cds.Pruma.2G344200.t1.p1', 'ID=Pruma.2G344200.t1.p1.exon1', 'ID=Pruma.2G344200.t1.p1.exon2', 'ID=cds.Pruma.2G344200.t1.p1']	['gene', 'mRNA', 'CDS', 'exon', 'exon', 'CDS']	['+', '+', '+', '+', '+', '+']	[21186823, 21186823, 21186823, 21186823, 21188544, 21188544]	[21190899, 21190899, 21188387, 21188387, 21190899, 21190899]	nan	nan	-11075	4572	5126	10521	6266	-13174	-12215	-7225
LTR_retrotransposon	Mands_v1_LTR_retrotransposon308	chr2	+	21456524	21466336	ID=Pruma.2G348800.t1.p1.exon2	exon	-	21456178	21457796	ID=Pruma.2G349100	gene	-	21470030	21472867	nan	nan	nan	nan	nan	['ID=Pruma.2G348800.t1.p1.exon1', 'ID=cds.Pruma.2G348800.t1.p1', 'ID=Pruma.2G348900', 'ID=Pruma.2G348900.t1.p1', 'ID=Pruma.2G348900.t1.p1.exon3', 'ID=cds.Pruma.2G348900.t1.p1', 'ID=Pruma.2G348900.t1.p1.exon2', 'ID=cds.Pruma.2G348900.t1.p1', 'ID=cds.Pruma.2G348900.t1.p1', 'ID=Pruma.2G348900.t1.p1.exon1', 'ID=Pruma.2G349000', 'ID=Pruma.2G349000.t1.p1', 'ID=cds.Pruma.2G349000.t1.p1', 'ID=Pruma.2G349000.t1.p1.exon6', 'ID=cds.Pruma.2G349000.t1.p1', 'ID=Pruma.2G349000.t1.p1.exon5', 'ID=cds.Pruma.2G349000.t1.p1', 'ID=Pruma.2G349000.t1.p1.exon4', 'ID=Pruma.2G349000.t1.p1.exon3', 'ID=cds.Pruma.2G349000.t1.p1', 'ID=Pruma.2G349000.t1.p1.exon2', 'ID=cds.Pruma.2G349000.t1.p1', 'ID=Pruma.2G349000.t1.p1.exon1', 'ID=cds.Pruma.2G349000.t1.p1']	['exon', 'CDS', 'gene', 'mRNA', 'exon', 'CDS', 'exon', 'CDS', 'CDS', 'exon', 'gene', 'mRNA', 'CDS', 'exon', 'CDS', 'exon', 'CDS', 'exon', 'exon', 'CDS', 'exon', 'CDS', 'exon', 'CDS']	['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']	[21457893, 21457893, 21460728, 21460728, 21460728, 21460728, 21461086, 21461086, 21461227, 21461227, 21461824, 21461824, 21461824, 21461824, 21462436, 21462436, 21462918, 21462918, 21463434, 21463434, 21463932, 21463932, 21465075, 21465075]	[21458400, 21458400, 21461778, 21461778, 21461006, 21461006, 21461148, 21461148, 21461778, 21461778, 21465445, 21465445, 21462329, 21462329, 21462566, 21462566, 21463220, 21463220, 21463617, 21463617, 21463987, 21463987, 21465445, 21465445]	1272	nan	-16343	3694	6531	13506	-1272	-10158	-8540	-346
LTR_retrotransposon	Mands_v1_LTR_retrotransposon309	chr2	+	21722085	21730953	ID=Pruma.2G353600.t1.p1.exon2	exon	-	21721739	21723357	ID=Pruma.2G353800	gene	-	21733831	21736692	nan	nan	nan	nan	nan	['ID=Pruma.2G353600.t1.p1.exon1', 'ID=cds.Pruma.2G353600.t1.p1', 'ID=Pruma.2G353700', 'ID=Pruma.2G353700.t1.p1', 'ID=Pruma.2G353700.t1.p1.exon6', 'ID=cds.Pruma.2G353700.t1.p1', 'ID=Pruma.2G353700.t1.p1.exon5', 'ID=cds.Pruma.2G353700.t1.p1', 'ID=Pruma.2G353700.t1.p1.exon4', 'ID=cds.Pruma.2G353700.t1.p1', 'ID=Pruma.2G353700.t1.p1.exon3', 'ID=cds.Pruma.2G353700.t1.p1', 'ID=Pruma.2G353700.t1.p1.exon2', 'ID=cds.Pruma.2G353700.t1.p1', 'ID=cds.Pruma.2G353700.t1.p1', 'ID=Pruma.2G353700.t1.p1.exon1']	['exon', 'CDS', 'gene', 'mRNA', 'exon', 'CDS', 'exon', 'CDS', 'exon', 'CDS', 'exon', 'CDS', 'exon', 'CDS', 'CDS', 'exon']	['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']	[21723438, 21723438, 21724258, 21724258, 21724258, 21724258, 21724862, 21724862, 21727197, 21727197, 21727361, 21727361, 21728926, 21728926, 21729500, 21729500]	[21724077, 21724077, 21729605, 21729605, 21724703, 21724703, 21724991, 21724991, 21727259, 21727259, 21728334, 21728334, 21729300, 21729300, 21729605, 21729605]	1272	nan	-14607	2878	5739	11746	-1272	-9214	-7596	-346
